Timestamp,Color Name,Confidence Score
2025-03-17 12:45:06,Licorice,0.83
2025-03-17 12:45:06,Licorice,0.85
2025-03-17 12:45:06,Licorice,0.87
2025-03-17 12:45:06,Licorice,0.87
2025-03-17 12:45:06,Licorice,0.87
2025-03-17 12:45:06,Licorice,0.87
2025-03-17 12:45:06,Licorice,0.85
2025-03-17 12:45:06,Licorice,0.84
2025-03-17 12:45:06,Licorice,0.85
2025-03-17 12:45:06,Licorice,0.83
2025-03-17 12:45:07,Licorice,0.86
2025-03-17 12:45:07,Licorice,0.85
2025-03-17 12:45:07,Licorice,0.86
2025-03-17 12:45:07,Licorice,0.87
2025-03-17 12:45:07,Seal Brown,0.88
2025-03-17 12:45:07,Medium Taupe,0.92
2025-03-17 12:45:07,Pastel Brown,0.89
2025-03-17 12:45:07,Pastel Brown,0.88
2025-03-17 12:45:07,Tuscan Red,0.89
2025-03-17 12:45:07,Pastel Brown,0.85
2025-03-17 12:45:07,Pastel Brown,0.90
2025-03-17 12:45:07,Dark Chestnut,0.89
2025-03-17 12:45:07,Blast-Off Bronze,0.87
2025-03-17 12:45:07,Rose Taupe,0.90
2025-03-17 12:45:07,Rose Taupe,0.85
2025-03-17 12:45:07,Mauve Taupe,0.88
2025-03-17 12:45:07,Rose Taupe,0.90
2025-03-17 12:45:07,Mauve Taupe,0.88
2025-03-17 12:45:07,Beaver,0.90
2025-03-17 12:45:07,Cinereous,0.83
2025-03-17 12:45:07,Old Rose,0.86
2025-03-17 12:45:07,Light Taupe,0.84
2025-03-17 12:45:07,Grullo,0.85
2025-03-17 12:45:07,Rosy Brown,0.94
2025-03-17 12:45:07,Rosy Brown,0.92
2025-03-17 12:45:07,Rosy Brown,0.85
2025-03-17 12:45:07,Rosy Brown,0.84
2025-03-17 12:45:07,Khaki (Html/Css) (Khaki),0.82
2025-03-17 12:45:07,Rosy Brown,0.83
2025-03-17 12:45:08,Rosy Brown,0.89
2025-03-17 12:45:08,Rosy Brown,0.90
2025-03-17 12:45:08,Rosy Brown,0.90
2025-03-17 12:45:08,Rosy Brown,0.88
2025-03-17 12:45:08,Rosy Brown,0.87
2025-03-17 12:45:08,Grullo,0.84
2025-03-17 12:45:08,Old Rose,0.88
2025-03-17 12:45:08,Rosy Brown,0.85
2025-03-17 12:45:08,Rosy Brown,0.87
2025-03-17 12:45:08,Old Rose,0.86
2025-03-17 12:45:08,Rosy Brown,0.88
2025-03-17 12:45:08,Rosy Brown,0.90
2025-03-17 12:45:08,Rosy Brown,0.86
2025-03-17 12:45:08,Rosy Brown,0.86
2025-03-17 12:45:08,Khaki (Html/Css) (Khaki),0.83
2025-03-17 12:45:08,Rosy Brown,0.83
2025-03-17 12:45:08,Rosy Brown,0.85
2025-03-17 12:45:08,Rosy Brown,0.82
2025-03-17 12:45:08,Khaki (Html/Css) (Khaki),0.84
2025-03-17 12:45:08,Rosy Brown,0.83
2025-03-17 12:45:08,Khaki (Html/Css) (Khaki),0.83
2025-03-17 12:45:08,Khaki (Html/Css) (Khaki),0.83
2025-03-17 12:45:08,Pastel Pink,0.83
2025-03-17 12:45:08,Pastel Pink,0.83
2025-03-17 12:45:08,Rosy Brown,0.91
2025-03-17 12:45:08,Rosy Brown,0.90
2025-03-17 12:45:08,Light Taupe,0.86
2025-03-17 12:45:08,Beaver,0.90
2025-03-17 12:45:08,Dark Chestnut,0.89
2025-03-17 12:45:08,Dark Chestnut,0.90
2025-03-17 12:45:09,Rose Taupe,0.88
2025-03-17 12:45:09,Rose Taupe,0.90
2025-03-17 12:45:09,Seal Brown,0.93
2025-03-17 12:45:09,International Orange (Engineering),0.85
2025-03-17 12:45:09,International Orange (Engineering),0.85
2025-03-17 12:45:09,Ku Crimson,0.86
2025-03-17 12:45:09,Cadmium Red,0.85
2025-03-17 12:45:09,Lava,0.85
2025-03-17 12:45:09,Venetian Red,0.89
2025-03-17 12:45:09,International Orange (Engineering),0.87
2025-03-17 12:45:09,Mordant Red 19,0.92
2025-03-17 12:45:09,Dark Candy Apple Red,0.91
2025-03-17 12:45:09,Usc Cardinal,0.89
2025-03-17 12:45:09,Usc Cardinal,0.92
2025-03-17 12:45:09,Usc Cardinal,0.94
2025-03-17 12:45:09,Usc Cardinal,0.94
2025-03-17 12:45:09,Mordant Red 19,0.92
2025-03-17 12:45:09,Mordant Red 19,0.93
2025-03-17 12:45:09,Mordant Red 19,0.94
2025-03-17 12:45:09,Mordant Red 19,0.93
2025-03-17 12:45:09,Mordant Red 19,0.91
2025-03-17 12:45:09,International Orange (Engineering),0.89
2025-03-17 12:45:09,International Orange (Engineering),0.89
2025-03-17 12:45:09,Lava,0.88
2025-03-17 12:45:09,Lava,0.86
2025-03-17 12:45:09,Lava,0.86
2025-03-17 12:45:09,Ku Crimson,0.92
2025-03-17 12:45:09,Ku Crimson,0.87
2025-03-17 12:45:09,Ruddy,0.84
2025-03-17 12:45:09,Ruddy,0.83
2025-03-17 12:45:09,Ruddy,0.87
2025-03-17 12:45:10,Ruddy,0.87
2025-03-17 12:45:10,Rosewood,0.88
2025-03-17 12:45:10,Taupe,0.82
2025-03-17 12:45:10,Taupe,0.82
2025-03-17 12:45:10,Dark Sienna,0.86
2025-03-17 12:45:10,Dark Sienna,0.86
2025-03-17 12:45:10,Dark Sienna,0.89
2025-03-17 12:45:10,Dark Sienna,0.91
2025-03-17 12:45:10,Caput Mortuum,0.86
2025-03-17 12:45:10,Caput Mortuum,0.87
2025-03-17 12:45:10,Dark Sienna,0.84
2025-03-17 12:45:10,Dark Sienna,0.91
2025-03-17 12:45:10,Dark Sienna,0.88
2025-03-17 12:45:10,Dark Sienna,0.87
2025-03-17 12:45:10,Seal Brown,0.89
2025-03-17 12:45:10,Seal Brown,0.89
2025-03-17 12:45:10,Seal Brown,0.89
2025-03-17 12:45:10,Seal Brown,0.88
2025-03-17 12:45:10,Dark Sienna,0.90
2025-03-17 12:45:10,Seal Brown,0.90
2025-03-17 12:45:10,Dark Sienna,0.88
2025-03-17 12:45:10,Seal Brown,0.87
2025-03-17 12:45:10,Seal Brown,0.89
2025-03-17 12:45:10,Seal Brown,0.90
2025-03-17 12:45:10,Dark Sienna,0.87
2025-03-17 12:45:10,Dark Sienna,0.92
2025-03-17 12:45:10,Dark Sienna,0.92
2025-03-17 12:45:10,Seal Brown,0.88
2025-03-17 12:45:10,Seal Brown,0.91
2025-03-17 12:45:10,Dark Sienna,0.93
2025-03-17 12:45:11,Dark Sienna,0.90
2025-03-17 12:45:11,Dark Sienna,0.93
2025-03-17 12:45:11,Dark Sienna,0.89
2025-03-17 12:45:11,Dark Sienna,0.89
2025-03-17 12:45:11,Seal Brown,0.89
2025-03-17 12:45:11,Bistre,0.84
2025-03-17 12:45:11,Taupe,0.82
2025-03-17 12:45:11,Dark Scarlet,0.89
2025-03-17 12:45:11,Red-Brown,0.88
2025-03-17 12:45:11,Deep Carmine Pink,0.88
2025-03-17 12:45:11,Ruddy,0.84
2025-03-17 12:45:11,Ruddy,0.84
2025-03-17 12:45:11,Ruddy,0.88
2025-03-17 12:45:11,Ruddy,0.85
2025-03-17 12:45:11,Ruddy,0.85
2025-03-17 12:45:11,Ruddy,0.83
2025-03-17 12:45:11,Ruddy,0.83
2025-03-17 12:45:11,Ruddy,0.84
2025-03-17 12:45:11,Candy Apple Red,0.82
2025-03-17 12:45:11,Ruddy,0.82
2025-03-17 12:45:11,Ruddy,0.82
2025-03-17 12:45:11,Ruddy,0.86
2025-03-17 12:45:11,Red (Ryb),0.81
2025-03-17 12:45:11,Scarlet (Crayola),0.83
2025-03-17 12:45:11,Scarlet (Crayola),0.82
2025-03-17 12:45:11,Red (Ryb),0.83
2025-03-17 12:45:11,Scarlet (Crayola),0.85
2025-03-17 12:45:11,Scarlet (Crayola),0.84
2025-03-17 12:45:11,Scarlet (Crayola),0.82
2025-03-17 12:45:11,Red (Ryb),0.82
2025-03-17 12:45:12,Scarlet (Crayola),0.83
2025-03-17 12:45:12,Red (Ryb),0.82
2025-03-17 12:45:12,Scarlet (Crayola),0.85
2025-03-17 12:45:12,Ruddy,0.84
2025-03-17 12:45:12,Scarlet (Crayola),0.83
2025-03-17 12:45:12,Scarlet (Crayola),0.83
2025-03-17 12:45:12,Scarlet (Crayola),0.82
2025-03-17 12:45:12,Red (Ryb),0.82
2025-03-17 12:45:12,Scarlet (Crayola),0.82
2025-03-17 12:45:12,Red (Ryb),0.82
2025-03-17 12:45:12,Red (Ryb),0.86
2025-03-17 12:45:12,Red (Ryb),0.83
2025-03-17 12:45:12,Red (Ryb),0.86
2025-03-17 12:45:12,Red (Ryb),0.84
2025-03-17 12:45:12,Red (Ryb),0.86
2025-03-17 12:45:12,Red (Ryb),0.85
2025-03-17 12:45:12,Red (Ryb),0.84
2025-03-17 12:45:12,Red (Ryb),0.82
2025-03-17 12:45:12,Lust,0.85
2025-03-17 12:45:12,Candy Apple Red,0.83
2025-03-17 12:45:12,Red (Ryb),0.85
2025-03-17 12:45:12,Red (Ryb),0.83
2025-03-17 12:45:12,Lust,0.84
2025-03-17 12:45:12,Red (Ryb),0.84
2025-03-17 12:45:12,Red (Ryb),0.85
2025-03-17 12:45:12,Red (Ryb),0.86
2025-03-17 12:45:12,Red (Ryb),0.84
2025-03-17 12:45:12,Lust,0.85
2025-03-17 12:45:12,Red,0.86
2025-03-17 12:45:12,Red,0.84
2025-03-17 12:45:13,Red,0.84
2025-03-17 12:45:13,Red,0.86
2025-03-17 12:45:13,Red,0.84
2025-03-17 12:45:13,Red,0.87
2025-03-17 12:45:13,Red,0.86
2025-03-17 12:45:13,Red,0.83
2025-03-17 12:45:13,Red,0.85
2025-03-17 12:45:13,Red,0.85
2025-03-17 12:45:13,Ruddy,0.87
2025-03-17 12:45:13,Red,0.84
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.90
2025-03-17 12:45:13,Ruddy,0.83
2025-03-17 12:45:13,Ruddy,0.83
2025-03-17 12:45:13,Ruddy,0.86
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.83
2025-03-17 12:45:13,Ruddy,0.85
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.87
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.85
2025-03-17 12:45:13,Candy Apple Red,0.83
2025-03-17 12:45:13,Ruddy,0.86
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.87
2025-03-17 12:45:13,Ruddy,0.84
2025-03-17 12:45:13,Ruddy,0.87
2025-03-17 12:45:13,Ruddy,0.85
2025-03-17 12:45:14,Ruddy,0.87
2025-03-17 12:45:14,Ruddy,0.84
2025-03-17 12:45:14,Ruddy,0.90
2025-03-17 12:45:14,Ruddy,0.83
2025-03-17 12:45:14,Ruddy,0.88
2025-03-17 12:45:14,Ruddy,0.86
2025-03-17 12:45:14,Ruddy,0.88
2025-03-17 12:45:14,Candy Apple Red,0.82
2025-03-17 12:45:14,Ruddy,0.82
2025-03-17 12:45:14,Ruddy,0.83
2025-03-17 12:45:14,Ruddy,0.85
2025-03-17 12:45:14,Ruddy,0.82
2025-03-17 12:45:14,Ruddy,0.85
2025-03-17 12:45:14,Red (Ryb),0.82
2025-03-17 12:45:14,Ruddy,0.84
2025-03-17 12:45:14,Ruddy,0.84
2025-03-17 12:45:14,Candy Apple Red,0.82
2025-03-17 12:45:14,Ku Crimson,0.84
2025-03-17 12:45:14,Ruddy,0.82
2025-03-17 12:45:14,Ku Crimson,0.84
2025-03-17 12:45:14,Ku Crimson,0.83
2025-03-17 12:45:14,Ku Crimson,0.87
2025-03-17 12:45:14,Ku Crimson,0.87
2025-03-17 12:45:14,Cadmium Red,0.83
2025-03-17 12:45:14,Ku Crimson,0.88
2025-03-17 12:45:14,Ku Crimson,0.88
2025-03-17 12:45:14,Ku Crimson,0.85
2025-03-17 12:45:14,Ku Crimson,0.86
2025-03-17 12:45:14,Ku Crimson,0.86
2025-03-17 12:45:14,Cadmium Red,0.84
2025-03-17 12:45:15,Ku Crimson,0.87
2025-03-17 12:45:15,Ku Crimson,0.86
2025-03-17 12:45:15,Ku Crimson,0.84
2025-03-17 12:45:15,Ku Crimson,0.86
2025-03-17 12:45:15,Ku Crimson,0.88
2025-03-17 12:45:15,Ku Crimson,0.85
2025-03-17 12:45:15,Ku Crimson,0.85
2025-03-17 12:45:15,Ku Crimson,0.83
2025-03-17 12:45:15,Ku Crimson,0.82
2025-03-17 12:45:15,Ku Crimson,0.85
2025-03-17 12:45:15,Ruddy,0.83
2025-03-17 12:45:15,Red (Ryb),0.83
2025-03-17 12:45:15,Red (Ryb),0.84
2025-03-17 12:45:15,Scarlet (Crayola),0.82
2025-03-17 12:45:15,Red (Ryb),0.82
2025-03-17 12:45:15,Red (Ryb),0.83
2025-03-17 12:45:15,Ruddy,0.82
2025-03-17 12:45:15,Ruddy,0.82
2025-03-17 12:45:15,Ruddy,0.82
2025-03-17 12:45:15,Red (Ryb),0.85
2025-03-17 12:45:15,Red (Ryb),0.84
2025-03-17 12:45:15,Red (Ryb),0.83
2025-03-17 12:45:15,Red (Ryb),0.82
2025-03-17 12:45:15,Red (Ryb),0.82
2025-03-17 12:45:15,Red (Ryb),0.84
2025-03-17 12:45:15,Red (Ryb),0.84
2025-03-17 12:45:15,Red (Ryb),0.87
2025-03-17 12:45:15,Red (Ryb),0.87
2025-03-17 12:45:15,Red (Ryb),0.87
2025-03-17 12:45:15,Red (Ryb),0.88
2025-03-17 12:45:15,Red (Ryb),0.88
2025-03-17 12:45:16,Red (Ryb),0.88
2025-03-17 12:45:16,Ruddy,0.90
2025-03-17 12:45:16,Ruddy,0.89
2025-03-17 12:45:16,Ruddy,0.86
2025-03-17 12:45:16,Ruddy,0.88
2025-03-17 12:45:16,Ruddy,0.89
2025-03-17 12:45:16,Ruddy,0.86
2025-03-17 12:45:16,Ruddy,0.86
2025-03-17 12:45:16,Ruddy,0.88
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.88
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.88
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.88
2025-03-17 12:45:16,Ruddy,0.90
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.86
2025-03-17 12:45:16,Ruddy,0.89
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.89
2025-03-17 12:45:16,Ruddy,0.87
2025-03-17 12:45:16,Ruddy,0.84
2025-03-17 12:45:16,Ruddy,0.85
2025-03-17 12:45:16,Ruddy,0.85
2025-03-17 12:45:16,Ruddy,0.86
2025-03-17 12:45:17,Ruddy,0.87
2025-03-17 12:45:17,Ruddy,0.86
2025-03-17 12:45:17,Ruddy,0.87
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.88
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.88
2025-03-17 12:45:17,Candy Apple Red,0.83
2025-03-17 12:45:17,Ruddy,0.88
2025-03-17 12:45:17,Ruddy,0.88
2025-03-17 12:45:17,Ruddy,0.84
2025-03-17 12:45:17,Ruddy,0.83
2025-03-17 12:45:17,Ruddy,0.86
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.84
2025-03-17 12:45:17,Ruddy,0.86
2025-03-17 12:45:17,Ruddy,0.87
2025-03-17 12:45:17,Ruddy,0.84
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.83
2025-03-17 12:45:17,Scarlet (Crayola),0.86
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.85
2025-03-17 12:45:17,Ruddy,0.82
2025-03-17 12:45:17,Scarlet (Crayola),0.85
2025-03-17 12:45:17,Scarlet (Crayola),0.86
2025-03-17 12:45:17,Scarlet (Crayola),0.87
2025-03-17 12:45:17,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.91
2025-03-17 12:45:18,Scarlet (Crayola),0.83
2025-03-17 12:45:18,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.88
2025-03-17 12:45:18,Scarlet (Crayola),0.86
2025-03-17 12:45:18,Scarlet (Crayola),0.83
2025-03-17 12:45:18,Scarlet (Crayola),0.87
2025-03-17 12:45:18,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.84
2025-03-17 12:45:18,Scarlet (Crayola),0.85
2025-03-17 12:45:18,Scarlet (Crayola),0.82
2025-03-17 12:45:18,Scarlet (Crayola),0.84
2025-03-17 12:45:18,Red (Ryb),0.83
2025-03-17 12:45:18,Red (Ryb),0.83
2025-03-17 12:45:18,Ku Crimson,0.83
2025-03-17 12:45:18,Venetian Red,0.84
2025-03-17 12:45:18,Venetian Red,0.83
2025-03-17 12:45:18,Lava,0.84
2025-03-17 12:45:18,Ku Crimson,0.81
2025-03-17 12:45:18,Venetian Red,0.85
2025-03-17 12:45:18,Venetian Red,0.83
2025-03-17 12:45:18,Lava,0.84
2025-03-17 12:45:18,Lava,0.84
2025-03-17 12:45:18,Venetian Red,0.84
2025-03-17 12:45:18,Venetian Red,0.82
2025-03-17 12:45:18,Lava,0.85
2025-03-17 12:45:18,Venetian Red,0.81
2025-03-17 12:45:19,Lava,0.82
2025-03-17 12:45:19,Lust,0.83
2025-03-17 12:45:19,Ku Crimson,0.83
2025-03-17 12:45:19,Venetian Red,0.83
2025-03-17 12:45:19,Lust,0.83
2025-03-17 12:45:19,Lust,0.88
2025-03-17 12:45:19,Ku Crimson,0.89
2025-03-17 12:45:19,Ku Crimson,0.89
2025-03-17 12:45:19,Ku Crimson,0.85
2025-03-17 12:45:19,Ku Crimson,0.86
2025-03-17 12:45:19,Ku Crimson,0.87
2025-03-17 12:45:19,Ku Crimson,0.84
2025-03-17 12:45:19,Ruddy,0.84
2025-03-17 12:45:19,Ku Crimson,0.83
2025-03-17 12:45:19,Ku Crimson,0.86
2025-03-17 12:45:19,Ku Crimson,0.84
2025-03-17 12:45:19,Ku Crimson,0.86
2025-03-17 12:45:19,Ku Crimson,0.83
2025-03-17 12:45:19,Ruddy,0.84
2025-03-17 12:45:19,Red,0.83
2025-03-17 12:45:19,Red,0.83
2025-03-17 12:45:19,Ruddy,0.85
2025-03-17 12:45:19,Ruddy,0.86
2025-03-17 12:45:19,Ruddy,0.85
2025-03-17 12:45:19,Ruddy,0.88
2025-03-17 12:45:19,Ruddy,0.86
2025-03-17 12:45:19,Ruddy,0.86
2025-03-17 12:45:19,Ruddy,0.88
2025-03-17 12:45:19,Ruddy,0.85
2025-03-17 12:45:19,Ruddy,0.89
2025-03-17 12:45:20,Ruddy,0.86
2025-03-17 12:45:20,Ruddy,0.86
2025-03-17 12:45:20,Ruddy,0.85
2025-03-17 12:45:20,Candy Apple Red,0.85
2025-03-17 12:45:20,Vivid Burgundy,0.91
2025-03-17 12:45:20,Cordovan,0.84
2025-03-17 12:45:20,Cordovan,0.84
2025-03-17 12:45:20,Cordovan,0.92
2025-03-17 12:45:20,Carmine,0.91
2025-03-17 12:45:20,Ku Crimson,0.90
2025-03-17 12:45:20,Ruddy,0.87
